task_id,domain,k,selector_i,selector_j,jaccard,overlap_jaccard_plans,seed
1.0-1000-classical-2000-elevators-106,elevators,20,bnovelty,bmaxmin,1.0,1.0,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bnovelty,bnovelty,1.0,1.0,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bnovelty,maxsum_stability,0.047619047619047616,0.047619047619047616,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,maxsum_stability,bcoverage,0.21212121212121213,0.21212121212121213,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,maxsum_stability,bmaxsum,0.25,0.25,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,maxsum_stability,bmaxmin,0.047619047619047616,0.047619047619047616,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,maxsum_stability,bnovelty,0.047619047619047616,0.047619047619047616,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,maxsum_stability,maxsum_stability,1.0,1.0,956095144
1.0-1000-classical-None-ferry-23,ferry,20,bcoverage,bcoverage,1.0,1.0,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bcoverage,bmaxsum,0.42857142857142855,0.42857142857142855,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bcoverage,bmaxmin,0.2,0.2,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bcoverage,bnovelty,0.2,0.2,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bcoverage,maxsum_stability,0.17647058823529413,0.17647058823529413,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bmaxsum,bcoverage,0.42857142857142855,0.42857142857142855,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bmaxsum,bmaxsum,1.0,1.0,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bmaxsum,bmaxmin,0.2,0.2,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bmaxsum,bnovelty,0.2,0.2,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bmaxsum,maxsum_stability,0.17647058823529413,0.17647058823529413,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bmaxmin,bcoverage,0.2,0.2,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bmaxmin,bmaxsum,0.2,0.2,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bmaxmin,bmaxmin,1.0,1.0,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bmaxmin,bnovelty,1.0,1.0,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bmaxmin,maxsum_stability,0.09090909090909091,0.09090909090909091,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bnovelty,bcoverage,0.2,0.2,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bnovelty,bmaxsum,0.2,0.2,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bnovelty,bmaxmin,1.0,1.0,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bnovelty,bnovelty,1.0,1.0,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,bnovelty,maxsum_stability,0.09090909090909091,0.09090909090909091,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,maxsum_stability,bcoverage,0.17647058823529413,0.17647058823529413,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,maxsum_stability,bmaxsum,0.17647058823529413,0.17647058823529413,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,maxsum_stability,bmaxmin,0.09090909090909091,0.09090909090909091,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,maxsum_stability,bnovelty,0.09090909090909091,0.09090909090909091,1732081552
1.0-1000-classical-None-ferry-23,ferry,20,maxsum_stability,maxsum_stability,1.0,1.0,1732081552
1.0-1000-classical-1998-gripper-14,gripper,20,bcoverage,bcoverage,1.0,1.0,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bcoverage,bmaxsum,0.5384615384615384,0.5384615384615384,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bcoverage,bmaxmin,0.0,0.0,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bcoverage,bnovelty,0.047619047619047616,0.047619047619047616,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bcoverage,maxsum_stability,0.9047619047619048,0.9047619047619048,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bmaxsum,bcoverage,0.5384615384615384,0.5384615384615384,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bmaxsum,bmaxsum,1.0,1.0,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bmaxsum,bmaxmin,0.1,0.1,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bmaxsum,bnovelty,0.1,0.1,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bmaxsum,maxsum_stability,0.5384615384615384,0.5384615384615384,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bmaxmin,bcoverage,0.0,0.0,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bmaxmin,bmaxsum,0.1,0.1,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bmaxmin,bmaxmin,1.0,1.0,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bmaxmin,bnovelty,0.3333333333333333,0.3333333333333333,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bmaxmin,maxsum_stability,0.0,0.0,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bnovelty,bcoverage,0.047619047619047616,0.047619047619047616,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bnovelty,bmaxsum,0.1,0.1,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bnovelty,bmaxmin,0.3333333333333333,0.3333333333333333,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bnovelty,bnovelty,1.0,1.0,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,bnovelty,maxsum_stability,0.047619047619047616,0.047619047619047616,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,maxsum_stability,bcoverage,0.9047619047619048,0.9047619047619048,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,maxsum_stability,bmaxsum,0.5384615384615384,0.5384615384615384,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,maxsum_stability,bmaxmin,0.0,0.0,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,maxsum_stability,bnovelty,0.047619047619047616,0.047619047619047616,735608427
1.0-1000-classical-1998-gripper-14,gripper,20,maxsum_stability,maxsum_stability,1.0,1.0,735608427
1.0-1000-classical-None-miconic-11,miconic,20,bcoverage,bcoverage,1.0,1.0,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bcoverage,bmaxsum,0.21212121212121213,0.21212121212121213,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bcoverage,bmaxmin,0.1,0.1,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bcoverage,bnovelty,0.1,0.1,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bcoverage,maxsum_stability,0.17647058823529413,0.17647058823529413,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bmaxsum,bcoverage,0.21212121212121213,0.21212121212121213,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bmaxsum,bmaxsum,1.0,1.0,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bmaxsum,bmaxmin,0.1,0.1,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bmaxsum,bnovelty,0.1,0.1,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bmaxsum,maxsum_stability,0.42857142857142855,0.42857142857142855,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bmaxmin,bcoverage,0.1,0.1,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bmaxmin,bmaxsum,0.1,0.1,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bmaxmin,bmaxmin,1.0,1.0,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bmaxmin,bnovelty,1.0,1.0,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bmaxmin,maxsum_stability,0.047619047619047616,0.047619047619047616,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bnovelty,bcoverage,0.1,0.1,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bnovelty,bmaxsum,0.1,0.1,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bnovelty,bmaxmin,1.0,1.0,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bnovelty,bnovelty,1.0,1.0,770341807
1.0-1000-classical-None-miconic-11,miconic,20,bnovelty,maxsum_stability,0.047619047619047616,0.047619047619047616,770341807
1.0-1000-classical-None-miconic-11,miconic,20,maxsum_stability,bcoverage,0.17647058823529413,0.17647058823529413,770341807
1.0-1000-classical-None-miconic-11,miconic,20,maxsum_stability,bmaxsum,0.42857142857142855,0.42857142857142855,770341807
1.0-1000-classical-None-miconic-11,miconic,20,maxsum_stability,bmaxmin,0.047619047619047616,0.047619047619047616,770341807
1.0-1000-classical-None-miconic-11,miconic,20,maxsum_stability,bnovelty,0.047619047619047616,0.047619047619047616,770341807
1.0-1000-classical-None-miconic-11,miconic,20,maxsum_stability,maxsum_stability,1.0,1.0,770341807
1.0-1000-classical-1998-movie-11,movie,20,bcoverage,bcoverage,1.0,1.0,516397511
1.0-1000-classical-1998-movie-11,movie,20,bcoverage,bmaxsum,0.08108108108108109,0.08108108108108109,516397511
1.0-1000-classical-1998-movie-11,movie,20,bcoverage,bmaxmin,0.09090909090909091,0.09090909090909091,516397511
1.0-1000-classical-1998-movie-11,movie,20,bcoverage,bnovelty,0.09090909090909091,0.09090909090909091,516397511
1.0-1000-classical-1998-movie-11,movie,20,bcoverage,maxsum_stability,0.14285714285714285,0.05263157894736842,516397511
1.0-1000-classical-1998-movie-11,movie,20,bmaxsum,bcoverage,0.08108108108108109,0.08108108108108109,516397511
1.0-1000-classical-1998-movie-11,movie,20,bmaxsum,bmaxsum,1.0,1.0,516397511
1.0-1000-classical-1998-movie-11,movie,20,bmaxsum,bmaxmin,0.2,0.2,516397511
1.0-1000-classical-1998-movie-11,movie,20,bmaxsum,bnovelty,0.2,0.2,516397511
1.0-1000-classical-1998-movie-11,movie,20,bmaxsum,maxsum_stability,0.17647058823529413,0.14285714285714285,516397511
1.0-1000-classical-1998-movie-11,movie,20,bmaxmin,bcoverage,0.09090909090909091,0.09090909090909091,516397511
1.0-1000-classical-1998-movie-11,movie,20,bmaxmin,bmaxsum,0.2,0.2,516397511
1.0-1000-classical-1998-movie-11,movie,20,bmaxmin,bmaxmin,1.0,1.0,516397511
1.0-1000-classical-1998-movie-11,movie,20,bmaxmin,bnovelty,1.0,1.0,516397511
1.0-1000-classical-1998-movie-11,movie,20,bmaxmin,maxsum_stability,0.043478260869565216,0.043478260869565216,516397511
1.0-1000-classical-1998-movie-11,movie,20,bnovelty,bcoverage,0.09090909090909091,0.09090909090909091,516397511
1.0-1000-classical-1998-movie-11,movie,20,bnovelty,bmaxsum,0.2,0.2,516397511
1.0-1000-classical-1998-movie-11,movie,20,bnovelty,bmaxmin,1.0,1.0,516397511
1.0-1000-classical-1998-movie-11,movie,20,bnovelty,bnovelty,1.0,1.0,516397511
1.0-1000-classical-1998-movie-11,movie,20,bnovelty,maxsum_stability,0.043478260869565216,0.043478260869565216,516397511
1.0-1000-classical-1998-movie-11,movie,20,maxsum_stability,bcoverage,0.14285714285714285,0.05263157894736842,516397511
1.0-1000-classical-1998-movie-11,movie,20,maxsum_stability,bmaxsum,0.17647058823529413,0.14285714285714285,516397511
1.0-1000-classical-1998-movie-11,movie,20,maxsum_stability,bmaxmin,0.043478260869565216,0.043478260869565216,516397511
1.0-1000-classical-1998-movie-11,movie,20,maxsum_stability,bnovelty,0.043478260869565216,0.043478260869565216,516397511
1.0-1000-classical-1998-movie-11,movie,20,maxsum_stability,maxsum_stability,1.0,1.0,516397511
1.0-1000-classical-2006-openstacks-4,openstacks,20,bcoverage,bcoverage,1.0,1.0,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bcoverage,bmaxsum,0.6666666666666666,0.6666666666666666,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bcoverage,bmaxmin,0.2,0.2,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bcoverage,bnovelty,0.2,0.2,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bcoverage,maxsum_stability,0.2903225806451613,0.14285714285714285,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bmaxsum,bcoverage,0.6666666666666666,0.6666666666666666,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bmaxsum,bmaxsum,1.0,1.0,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bmaxsum,bmaxmin,0.2,0.2,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bmaxsum,bnovelty,0.2,0.2,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bmaxsum,maxsum_stability,0.3793103448275862,0.21212121212121213,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bmaxmin,bcoverage,0.2,0.2,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bmaxmin,bmaxsum,0.2,0.2,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bmaxmin,bmaxmin,1.0,1.0,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bmaxmin,bnovelty,1.0,1.0,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bmaxmin,maxsum_stability,0.14285714285714285,0.14285714285714285,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bnovelty,bcoverage,0.2,0.2,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bnovelty,bmaxsum,0.2,0.2,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bnovelty,bmaxmin,1.0,1.0,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bnovelty,bnovelty,1.0,1.0,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,bnovelty,maxsum_stability,0.14285714285714285,0.14285714285714285,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,maxsum_stability,bcoverage,0.2903225806451613,0.14285714285714285,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,maxsum_stability,bmaxsum,0.3793103448275862,0.21212121212121213,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,maxsum_stability,bmaxmin,0.14285714285714285,0.14285714285714285,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,maxsum_stability,bnovelty,0.14285714285714285,0.14285714285714285,613557221
1.0-1000-classical-2006-openstacks-4,openstacks,20,maxsum_stability,maxsum_stability,1.0,1.0,613557221
1.0-1000-classical-2004-satellite-14,satellite,20,bcoverage,bcoverage,1.0,1.0,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bcoverage,bmaxsum,0.17647058823529413,0.17647058823529413,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bcoverage,bmaxmin,0.047619047619047616,0.047619047619047616,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bcoverage,bnovelty,0.047619047619047616,0.047619047619047616,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bcoverage,maxsum_stability,0.05263157894736842,0.05263157894736842,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bmaxsum,bcoverage,0.17647058823529413,0.17647058823529413,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bmaxsum,bmaxsum,1.0,1.0,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bmaxsum,bmaxmin,0.1,0.1,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bmaxsum,bnovelty,0.1,0.1,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bmaxsum,maxsum_stability,0.08108108108108109,0.08108108108108109,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bmaxmin,bcoverage,0.047619047619047616,0.047619047619047616,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bmaxmin,bmaxsum,0.1,0.1,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bmaxmin,bmaxmin,1.0,1.0,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bmaxmin,bnovelty,0.0,0.0,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bmaxmin,maxsum_stability,0.0,0.0,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bnovelty,bcoverage,0.047619047619047616,0.047619047619047616,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bnovelty,bmaxsum,0.1,0.1,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bnovelty,bmaxmin,0.0,0.0,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bnovelty,bnovelty,1.0,1.0,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,bnovelty,maxsum_stability,0.1,0.1,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,maxsum_stability,bcoverage,0.05263157894736842,0.05263157894736842,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,maxsum_stability,bmaxsum,0.08108108108108109,0.08108108108108109,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,maxsum_stability,bmaxmin,0.0,0.0,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,maxsum_stability,bnovelty,0.1,0.1,1176254768
1.0-1000-classical-2004-satellite-14,satellite,20,maxsum_stability,maxsum_stability,1.0,1.0,1176254768
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bcoverage,bcoverage,1.0,1.0,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bcoverage,bmaxsum,1.0,1.0,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bcoverage,bmaxmin,0.15,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bcoverage,bnovelty,0.15,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bcoverage,maxsum_stability,0.9,0.8181818181818182,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bmaxsum,bcoverage,1.0,1.0,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bmaxsum,bmaxsum,1.0,1.0,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bmaxsum,bmaxmin,0.15,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bmaxsum,bnovelty,0.15,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bmaxsum,maxsum_stability,0.9,0.8181818181818182,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bmaxmin,bcoverage,0.15,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bmaxmin,bmaxsum,0.15,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bmaxmin,bmaxmin,1.0,1.0,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bmaxmin,bnovelty,1.0,1.0,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bmaxmin,maxsum_stability,0.16666666666666666,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bnovelty,bcoverage,0.15,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bnovelty,bmaxsum,0.15,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bnovelty,bmaxmin,1.0,1.0,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bnovelty,bnovelty,1.0,1.0,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,bnovelty,maxsum_stability,0.16666666666666666,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,maxsum_stability,bcoverage,0.9,0.8181818181818182,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,maxsum_stability,bmaxsum,0.9,0.8181818181818182,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,maxsum_stability,bmaxmin,0.16666666666666666,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,maxsum_stability,bnovelty,0.16666666666666666,0.15,1330105845
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,maxsum_stability,maxsum_stability,1.0,1.0,1330105845
1.0-1000-classical-2000-schedule-11,schedule,20,bcoverage,bcoverage,1.0,1.0,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bcoverage,bmaxsum,0.21212121212121213,0.21212121212121213,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bcoverage,bmaxmin,0.1,0.1,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bcoverage,bnovelty,0.1,0.1,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bcoverage,maxsum_stability,0.6956521739130435,0.6666666666666666,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bmaxsum,bcoverage,0.21212121212121213,0.21212121212121213,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bmaxsum,bmaxsum,1.0,1.0,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bmaxsum,bmaxmin,0.1,0.1,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bmaxsum,bnovelty,0.1,0.1,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bmaxsum,maxsum_stability,0.18181818181818182,0.17647058823529413,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bmaxmin,bcoverage,0.1,0.1,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bmaxmin,bmaxsum,0.1,0.1,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bmaxmin,bmaxmin,1.0,1.0,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bmaxmin,bnovelty,0.0,0.0,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bmaxmin,maxsum_stability,0.10526315789473684,0.1,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bnovelty,bcoverage,0.1,0.1,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bnovelty,bmaxsum,0.1,0.1,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bnovelty,bmaxmin,0.0,0.0,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bnovelty,bnovelty,1.0,1.0,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,bnovelty,maxsum_stability,0.05,0.047619047619047616,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,maxsum_stability,bcoverage,0.6956521739130435,0.6666666666666666,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,maxsum_stability,bmaxsum,0.18181818181818182,0.17647058823529413,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,maxsum_stability,bmaxmin,0.10526315789473684,0.1,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,maxsum_stability,bnovelty,0.05,0.047619047619047616,1052260247
1.0-1000-classical-2000-schedule-11,schedule,20,maxsum_stability,maxsum_stability,1.0,1.0,1052260247
1.0-1000-classical-2006-tpp-6,tpp,20,bcoverage,bcoverage,1.0,1.0,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bcoverage,bmaxsum,0.3793103448275862,0.3793103448275862,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bcoverage,bmaxmin,0.047619047619047616,0.047619047619047616,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bcoverage,bnovelty,0.047619047619047616,0.047619047619047616,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bcoverage,maxsum_stability,0.6521739130434783,0.6,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bmaxsum,bcoverage,0.3793103448275862,0.3793103448275862,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bmaxsum,bmaxsum,1.0,1.0,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bmaxsum,bmaxmin,0.1,0.1,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bmaxsum,bnovelty,0.1,0.1,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bmaxsum,maxsum_stability,0.46153846153846156,0.42857142857142855,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bmaxmin,bcoverage,0.047619047619047616,0.047619047619047616,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bmaxmin,bmaxsum,0.1,0.1,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bmaxmin,bmaxmin,1.0,1.0,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bmaxmin,bnovelty,1.0,1.0,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bmaxmin,maxsum_stability,0.1111111111111111,0.1,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bnovelty,bcoverage,0.047619047619047616,0.047619047619047616,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bnovelty,bmaxsum,0.1,0.1,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bnovelty,bmaxmin,1.0,1.0,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bnovelty,bnovelty,1.0,1.0,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,bnovelty,maxsum_stability,0.1111111111111111,0.1,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,maxsum_stability,bcoverage,0.6521739130434783,0.6,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,maxsum_stability,bmaxsum,0.46153846153846156,0.42857142857142855,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,maxsum_stability,bmaxmin,0.1111111111111111,0.1,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,maxsum_stability,bnovelty,0.1111111111111111,0.1,1616617262
1.0-1000-classical-2006-tpp-6,tpp,20,maxsum_stability,maxsum_stability,1.0,1.0,1616617262
1.0-1000-classical-None-tsp-16,tsp,20,bcoverage,bcoverage,1.0,1.0,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bcoverage,bmaxsum,0.14285714285714285,0.14285714285714285,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bcoverage,bmaxmin,0.047619047619047616,0.047619047619047616,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bcoverage,bnovelty,0.047619047619047616,0.047619047619047616,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bcoverage,maxsum_stability,0.05263157894736842,0.05263157894736842,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bmaxsum,bcoverage,0.14285714285714285,0.14285714285714285,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bmaxsum,bmaxsum,1.0,1.0,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bmaxsum,bmaxmin,0.1,0.1,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bmaxsum,bnovelty,0.1,0.1,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bmaxsum,maxsum_stability,0.05263157894736842,0.05263157894736842,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bmaxmin,bcoverage,0.047619047619047616,0.047619047619047616,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bmaxmin,bmaxsum,0.1,0.1,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bmaxmin,bmaxmin,1.0,1.0,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bmaxmin,bnovelty,1.0,1.0,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bmaxmin,maxsum_stability,0.047619047619047616,0.047619047619047616,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bnovelty,bcoverage,0.047619047619047616,0.047619047619047616,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bnovelty,bmaxsum,0.1,0.1,1412349928
1.0-1000-classical-None-tsp-16,tsp,20,bnovelty,bmaxmin,1.0,1.0,1412349928
